,Name,Category,Category_1,Location,Location_1,Label,Rating,Review,avg_lunch,avg_dinner,min_lunch,max_lunch,min_dinner,max_dinner,Location_2
191,르번미 본점,아시아음식,아시아음식,이촌,용산구,웨이팅,4.0,124,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,신용산/이촌
192,리애,돈가스,한식,개포,강남구,웨이팅,4.5,118,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,도곡
193,돈까스의 집,한식,한식,잠실,송파구,웨이팅,4.3,185,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,잠실
194,조선팰리스 강남 1914 라운지 & 바,양식,양식,역삼,강남구,웨이팅,4.5,222,가격변동,가격변동,,,,,역삼
195,치보 강남신사점,일식,일식,신사,강남구,웨이팅,4.7,7,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,신사
196,지유켄,중식,중식,을지로,중구,웨이팅,4.7,43,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,을지로
197,양산도 교대점,일식,일식,교대,서초구,웨이팅,4.4,18,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,교대
198,특별한 오복수산 가로수길점,일식,일식,신사,강남구,웨이팅,4.7,131,60000.0,60000.0,20000.0,100000.0,20000.0,100000.0,신사
199,레인리포트 브리티시,"카페,디저트",카페,연남,마포구,웨이팅,4.3,49,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,연남
200,대성식당,한식,한식,종로3가,종로구,웨이팅,4.6,30,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,종로3가
201,바통 (Bâton meal cafe),브런치,양식,용산,용산구,웨이팅,4.1,32,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,용산
202,정돈 성수점,돈가스,한식,서울숲,성동구,웨이팅,4.6,39,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,서울숲
203,제스트,"칵테일,위스키",주류,청담,강남구,웨이팅,4.7,70,영업안함,가격변동,,,,,청담
204,서우 룸다이닝 성수점,중식,중식,서울숲,성동구,웨이팅,4.5,123,50000.0,50000.0,10000.0,90000.0,10000.0,90000.0,서울숲
205,콴안다오 김포롯데몰점,아시아음식,아시아음식,방화,강서구,웨이팅,4.3,10,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,방화
206,빙봉 서울숲,브런치,양식,서울숲,성동구,웨이팅,4.2,38,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,서울숲
207,Fleurs sur la route ( 플르서라구뜨 ),브런치,양식,압구정로데오,강남구,웨이팅,4.5,166,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,압구정로데오
208,연남토마 롯데몰 김포공항점,퓨전음식,퓨전,방화,강서구,웨이팅,3.8,68,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,방화
209,신가네칼국수,"국수,냉면",한식,하계,노원구,웨이팅,4.1,130,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,하계
210,낙원의소바,일식,일식,충무로,중구,웨이팅,3.9,29,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,충무로
211,분지로 사운즈한남점,돈가스,한식,한남,용산구,웨이팅,4.5,319,20000.0,25000.0,10000.0,30000.0,20000.0,30000.0,한남
212,PPL 식당,"백반,가정식",한식,신사,강남구,웨이팅,4.7,7,가격변동,가격변동,,,,,신사
213,토끼다이닝 성수,한식,한식,서울숲,성동구,웨이팅,4.3,10,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,서울숲
214,지아니스나폴리 역삼 본점,피자,양식,역삼,강남구,웨이팅,4.5,70,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,역삼
215,문화식당 성수점,파스타,양식,성수,성동구,웨이팅,4.7,65,30000.0,30000.0,10000.0,50000.0,10000.0,50000.0,성수
216,화씨이육공 사당점,돼지고기구이,한식,사당,동작구,웨이팅,4.5,134,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,사당
217,센티맷,브런치,양식,도곡,강남구,웨이팅,4.6,68,15000.0,30000.0,10000.0,20000.0,10000.0,50000.0,도곡
218,문화식당 신당점,파스타,양식,신당,중구,웨이팅,4.7,30,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,신당
219,스시도쿠 더성수,"스시,초밥",일식,서울숲,성동구,웨이팅,4.5,119,20000.0,40000.0,10000.0,30000.0,10000.0,70000.0,서울숲
220,동백카츠 샤로수길점,일식,일식,샤로수길,관악구,웨이팅,5.0,3,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,샤로수길
221,또보겠지떡볶이집 성수말랑쉼표점,한식,한식,성수,성동구,웨이팅,4.6,73,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
222,요시 성수,일식,일식,서울숲,성동구,웨이팅,4.0,99,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,서울숲
223,초이다이닝 혜화대학로점,일식,일식,혜화,종로구,웨이팅,4.4,48,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,혜화
224,도마 중림동점,소고기구이,한식,충정로,서대문구,웨이팅,4.5,89,15000.0,30000.0,10000.0,20000.0,20000.0,40000.0,충정로
225,연남한양집,요리주점,주류,연남,마포구,웨이팅,4.9,132,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,연남
226,아이엠베이글 공덕점,"카페,디저트",카페,공덕,마포구,웨이팅,4.5,47,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,공덕
227,더 시옷,이탈리아음식,양식,을지로,중구,웨이팅,4.3,55,45000.0,45000.0,20000.0,70000.0,20000.0,70000.0,을지로
228,노릇,"육류,고기요리",한식,군자,광진구,웨이팅,4.8,9,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,군자
229,벙구갈비 응암점,돼지고기구이,한식,은평,은평구,웨이팅,4.7,127,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,은평
230,삼육가 본점,"육류,고기요리",한식,논현,강남구,웨이팅,4.7,52,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,논현
231,라무라 성수점,일식,일식,성수,성동구,웨이팅,4.8,107,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
232,카페 기차가 있는 풍경,"카페,디저트",카페,공릉,노원구,웨이팅,4.5,95,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,공릉
233,삼삼뼈국,한식,한식,회기,동대문구,웨이팅,4.6,120,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,회기
234,853,돼지고기구이,한식,인사동,종로구,웨이팅,4.6,48,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,인사동
235,옐로우보울(Yellow Bowl),이탈리아음식,양식,충정로,서대문구,웨이팅,4.4,22,25000.0,45000.0,20000.0,30000.0,20000.0,70000.0,충정로
236,또보겠지떡볶이집 깐따삐아점,한식,한식,홍대,마포구,웨이팅,4.7,47,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,홍대
237,투또톤토,"카페,디저트",카페,건대,광진구,웨이팅,5.0,2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,건대
238,멜로즈,브런치,양식,공덕,마포구,웨이팅,4.9,91,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,공덕
239,리정원 성신여대점,"육류,고기요리",한식,성신여대,성북구,웨이팅,5.0,1,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성신여대
240,서양라멘,퓨전음식,퓨전,서울역,성동구,웨이팅,4.3,42,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,서울역
241,원할머니 보쌈족발 본점(Since 1975),"보쌈,족발",한식,신당,중구,웨이팅,4.3,40,35000.0,35000.0,10000.0,60000.0,10000.0,60000.0,신당
242,베르데 문래,브런치,양식,문래,영등포구,웨이팅,4.6,119,30000.0,30000.0,10000.0,50000.0,10000.0,50000.0,문래
243,그릴도하,아시아음식,아시아음식,한남,용산구,웨이팅,4.6,210,30000.0,30000.0,20000.0,40000.0,20000.0,40000.0,한남
244,아쿠아 디 파르마 옐로우 카페,"카페,디저트",카페,잠실,송파구,웨이팅,4.4,11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,잠실
245,정돈 대학로점,돈가스,한식,혜화,종로구,웨이팅,4.9,10,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,혜화
246,어거스트힐,이탈리아음식,양식,강남,강남구,웨이팅,4.5,217,40000.0,40000.0,10000.0,70000.0,10000.0,70000.0,강남
247,대세 박목살,돼지고기구이,한식,영등포,영등포구,웨이팅,4.5,62,영업안함,25000.0,,,20000.0,30000.0,영등포
248,문백숯불장인 잠실방이점,돼지고기구이,한식,잠실,송파구,웨이팅,4.9,158,40000.0,40000.0,20000.0,60000.0,20000.0,60000.0,잠실
249,성수명당,일식,일식,성수,성동구,웨이팅,4.3,30,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
250,비볼리 합정,이탈리아음식,양식,합정,마포구,웨이팅,4.9,127,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,합정
251,티엔미미 홍대점,중식,중식,홍대,마포구,웨이팅,4.4,10,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,홍대
252,마루심 서초,일식,일식,반포,서초구,웨이팅,4.1,44,40000.0,40000.0,20000.0,60000.0,20000.0,60000.0,반포
253,옹기종기감자옹심이,한식,한식,구로,구로구,웨이팅,4.8,155,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,구로
254,진지아,중식,중식,송파,송파구,웨이팅,4.5,75,30000.0,30000.0,10000.0,50000.0,10000.0,50000.0,송파
255,더멜란지,이탈리아음식,양식,익선,종로구,웨이팅,4.3,118,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,익선
256,범가,중식,중식,광장동,광진구,웨이팅,4.4,36,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,광장동
257,청기와타운 종로점,"육류,고기요리",한식,종각,종로구,웨이팅,4.7,147,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,종각
258,해피치즈스마일 연남점,한식,한식,연남,마포구,웨이팅,4.2,59,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,연남
259,노아이디어피자,피자,양식,사당,동작구,웨이팅,4.9,34,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,사당
260,통의동 국빈관,소고기구이,한식,서촌,종로구,웨이팅,4.4,324,35000.0,35000.0,10000.0,60000.0,10000.0,60000.0,서촌
261,큔,베지테리안/비건,양식,서촌,종로구,웨이팅,4.7,24,15000.0,영업안함,10000.0,20000.0,,,서촌
262,스미카츠,돈가스,한식,압구정로데오,강남구,웨이팅,4.1,6,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,압구정로데오
263,수락이오냉면,"국수,냉면",한식,상계,노원구,웨이팅,4.3,14,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,상계
264,쿠히치 연남점,일식,일식,연남,마포구,웨이팅,4.5,38,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,연남
265,하타네 연남점,이자카야,일식,연남,마포구,웨이팅,4.2,7,영업안함,20000.0,,,10000.0,30000.0,연남
266,오롯,이자카야,일식,공덕,마포구,웨이팅,4.4,93,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,공덕
267,나래함박,"육류,고기요리",한식,혜화,종로구,웨이팅,4.6,42,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,혜화
268,짝귀,소고기구이,한식,마곡,강서구,웨이팅,4.0,12,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,마곡
269,또보겠지떡볶이집 해피토스점,한식,한식,합정,마포구,웨이팅,4.8,28,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,합정
270,소랑호젠,파스타,양식,서울숲,성동구,웨이팅,4.6,376,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,서울숲
271,사치쌀국수,태국음식,아시아음식,합정,마포구,웨이팅,5.0,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,합정
272,영등포꽃삼,돼지고기구이,한식,영등포,영등포구,웨이팅,4.2,2,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,영등포
273,대낚식당 성수,한식,한식,성수,성동구,웨이팅,4.2,89,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성수
274,남산동,한식,한식,을지로,중구,웨이팅,4.2,176,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,을지로
275,땡스오트 연남,"카페,디저트",카페,연남,마포구,웨이팅,4.8,4,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,연남
276,크리스탈제이드 상하이 팰리스 광화문점,중식,중식,광화문,종로구,웨이팅,4.2,367,45000.0,45000.0,10000.0,80000.0,10000.0,80000.0,광화문
277,오복수산대구 여의도점,"해물,생선요리",한식,여의도,영등포구,웨이팅,4.5,46,35000.0,35000.0,20000.0,50000.0,20000.0,50000.0,여의도
278,실루엣커피,"카페,디저트",카페,상수,마포구,웨이팅,4.8,3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,상수
279,본화로,돼지고기구이,한식,신림,관악구,웨이팅,4.5,17,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,신림
280,임금돼지 잠실,돼지고기구이,한식,석촌,송파구,웨이팅,4.9,32,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,석촌
281,원조마늘곱창,"곱창,막창",한식,문래,영등포구,웨이팅,4.3,12,영업안함,20000.0,,,10000.0,30000.0,문래
282,육막집,소고기구이,한식,문정,송파구,웨이팅,5.0,1,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,문정
283,투파인드피터 서울성수점,유러피안음식,양식,성수,성동구,웨이팅,4.2,13,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
284,서관면옥 홍대점,"국수,냉면",한식,홍대,마포구,웨이팅,4.8,8,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,홍대
285,르브리에,브런치,양식,잠실,송파구,웨이팅,4.6,37,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,잠실
286,고기싸롱 도봉보건소사거리점,"육류,고기요리",한식,창동,도봉구,웨이팅,4.4,14,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,창동
287,일미락 성수,돼지고기구이,한식,성수,성동구,웨이팅,4.3,23,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성수
288,히타토제면소,일식,일식,서촌,종로구,웨이팅,4.4,48,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,서촌
289,키치클럽,양식,양식,양재,서초구,웨이팅,4.8,2,30000.0,30000.0,10000.0,50000.0,10000.0,50000.0,양재
290,오롯 로바타,일식,일식,공덕,마포구,웨이팅,4.4,168,15000.0,45000.0,10000.0,20000.0,10000.0,80000.0,공덕
291,미래회관 압구정로데오,돼지고기구이,한식,압구정로데오,강남구,웨이팅,4.4,199,영업안함,20000.0,,,10000.0,30000.0,압구정로데오
292,양산도 올림픽공원점,일식,일식,성내,강동구,웨이팅,4.5,26,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,성내
293,르미야,퓨전음식,퓨전,이촌,용산구,웨이팅,4.0,29,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,신용산/이촌
294,니찌니찌 마포점,스시오마카세,일식,마포,마포구,웨이팅,4.8,150,25000.0,80000.0,10000.0,40000.0,10000.0,150000.0,마포
295,벽제갈비 방이점,소고기구이,한식,방이,송파구,웨이팅,5.0,1,45000.0,45000.0,10000.0,80000.0,10000.0,80000.0,방이
296,함루 서울역점,일식,일식,서울역,성동구,웨이팅,4.1,202,60000.0,60000.0,20000.0,100000.0,20000.0,100000.0,서울역
297,소곤(SO GON),소고기구이,한식,마곡,강서구,웨이팅,4.9,103,65000.0,65000.0,50000.0,80000.0,50000.0,80000.0,마곡
298,스모크 트레인,바베큐,양식,혜화,종로구,웨이팅,4.5,53,35000.0,35000.0,20000.0,50000.0,20000.0,50000.0,혜화
299,라무진 공덕점,양고기,육류,공덕,마포구,웨이팅,4.5,69,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,공덕
300,정돈 신사점,돈가스,한식,가로수길,강남구,웨이팅,5.0,10,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,가로수길
301,청도미나리식당 선릉점,"닭,오리요리",한식,선릉,강남구,웨이팅,4.6,44,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,선릉/선정릉
302,미카도스시 명동점,"스시,초밥",일식,명동,중구,웨이팅,4.1,3,가격변동,가격변동,,,,,명동
303,애즈라이크 본점,브런치,양식,서촌,종로구,웨이팅,4.5,54,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,서촌
304,청기와타운 잠실점,"육류,고기요리",한식,방이,송파구,웨이팅,4.4,157,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,방이
305,온더보더 타임스퀘어점,멕시코음식,양식,영등포,영등포구,웨이팅,4.1,34,45000.0,45000.0,10000.0,80000.0,10000.0,80000.0,영등포
306,홍곱창 회기본점,"곱창,막창",한식,회기,동대문구,웨이팅,4.3,23,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,회기
307,덴키카츠,돈가스,한식,삼성,강남구,웨이팅,4.1,14,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,삼성
308,옥소반 강남역점,샤브샤브,한식,강남,강남구,웨이팅,4.5,24,15000.0,20000.0,10000.0,20000.0,10000.0,30000.0,강남
309,오코노미볼트 신사점,일식,일식,청담,강남구,웨이팅,4.3,9,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,청담
310,파미고 츄레리아,"카페,디저트",카페,연남,마포구,웨이팅,5.0,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,연남
311,온더보더 코엑스 도심공항점,멕시코음식,양식,삼성,강남구,웨이팅,4.0,125,45000.0,45000.0,10000.0,80000.0,10000.0,80000.0,삼성
312,쭈꾸미랩소디 강남점,해물(탕/찜/볶음),한식,강남,강남구,웨이팅,4.2,25,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,강남
313,닥터로빈 광화문점,이탈리아음식,양식,광화문,종로구,웨이팅,4.4,63,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,광화문
314,화반 방이점,"육류,고기요리",한식,방이,송파구,웨이팅,4.9,16,30000.0,30000.0,10000.0,50000.0,10000.0,50000.0,방이
315,서관면옥 은평한옥마을점,"국수,냉면",한식,은평,은평구,웨이팅,4.2,13,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,은평
316,고기싸롱 서울대입구역,돼지고기구이,한식,서울대입구,관악구,웨이팅,4.6,36,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,서울대입구
317,호미담,한식,한식,성수,성동구,웨이팅,4.7,143,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성수
318,벙구갈비 신사본점,돼지고기구이,한식,은평,은평구,웨이팅,4.4,53,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,은평
319,바비레드 강남본점,이탈리아음식,양식,강남,강남구,웨이팅,4.5,6,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,강남
320,구석집,한식,한식,영등포,영등포구,웨이팅,4.8,36,25000.0,25000.0,10000.0,40000.0,10000.0,40000.0,영등포
321,봉고기,"육류,고기요리",한식,신도림,구로구,웨이팅,4.6,20,30000.0,30000.0,20000.0,40000.0,20000.0,40000.0,신도림
322,룡산399 용산점,중식,중식,용산,용산구,웨이팅,4.7,35,35000.0,35000.0,10000.0,60000.0,10000.0,60000.0,용산
323,DOO771 강남본점,한식,한식,강남,강남구,웨이팅,5.0,1,30000.0,30000.0,20000.0,40000.0,20000.0,40000.0,강남
324,메종드단아,한식,한식,은평,은평구,웨이팅,4.0,10,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,은평
325,세컨디포레스트 송리단길점,파스타,양식,송파,송파구,웨이팅,4.4,15,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,송파
326,후라토식당 상암직영점,일식,일식,상암,마포구,웨이팅,4.3,14,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,상암
